id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago
V005558,08/01/2026,C1405,P0045,1,57440,0,Centro,Local,Débito
V005558,08/01/2026,C1405,P0064,1,32450,0,Centro,Local,QR
V005559,12/01/2026,C0068,P0005,4,21400,0.05,City Bell,Local,Débito
V005559,12/01/2026,C0068,P0137,1,47290,0.1,City Bell,Local,Efectivo
V005559,12/01/2026,C0068,P0195,3,28820,0.1,City Bell,Local,QR
V005559,12/01/2026,C0068,P0115,1,15600,0,City Bell,Local,Transferencia
V005560,04/11/2025,C1275,P0089,1,6060,0.1,Los Hornos,Local,Efectivo
V005560,04/11/2025,C1275,P0070,1,63630,0,Los Hornos,Local,Débito
V005560,04/11/2025,C1275,P0168,2,3130,0,Los Hornos,Local,QR
V005560,04/11/2025,C1275,P0055,2,33060,0,Los Hornos,Local,Efectivo
V005561,17/02/2025,C1328,P0062,2,26910,0,City Bell,Local,Crédito
V005562,01/03/2025,C1912,P0137,1,48640,0.1,Ecommerce,Online,Mercado Pago
V005562,01/03/2025,C1912,P0139,1,32900,0.1,Ecommerce,Online,Mercado Pago
V005563,05/09/2025,C1273,P0093,1,11980,0.15,City Bell,Local,Débito
V005564,27/01/2026,C0149,P0092,1,3150,0.1,Ecommerce,Online,Crédito
V005565,11/10/2025,C1743,P0113,3,15050,0.05,Los Hornos,Local,QR
V005565,11/10/2025,C1743,P0040,1,20470,0,Los Hornos,Local,Transferencia
V005566,26/07/2025,C1673,P0095,1,7500,0,Centro,Local,Débito
V005566,26/07/2025,C1673,P0052,1,4520,0,Centro,Local,Transferencia
V005566,26/07/2025,C1673,P0003,1,26390,0.1,Centro,Local,Efectivo
V005567,24/10/2025,C0515,P0032,4,27730,0,Centro,Local,Débito
V005567,24/10/2025,C0515,P0027,1,20350,0,Centro,Local,Transferencia
V005567,24/10/2025,C0515,P0031,1,36580,0.15,Centro,Local,Transferencia
V005568,21/07/2026,C1062,P0029,1,42600,0.15,Centro,Local,QR
V005568,21/07/2026,C1062,P0161,1,60060,0,Centro,Local,Débito
V005568,21/07/2026,C1062,P0038,2,11600,0,Centro,Local,Efectivo
V005568,21/07/2026,C1062,P0087,1,4260,0,Centro,Local,Crédito
V005569,21/09/2025,C1827,P0036,1,47920,0,City Bell,Local,Crédito
V005570,21/02/2026,C1586,P0002,2,7240,0,Los Hornos,Local,Crédito
V005570,21/02/2026,C1586,P0107,2,10180,0.2,Los Hornos,Local,Débito
V005570,21/02/2026,C1586,P0184,1,37010,0,Los Hornos,Local,QR
V005570,21/02/2026,C1586,P0123,2,17530,0.05,Los Hornos,Local,Débito
V005571,02/03/2025,C0692,P0001,1,22990,0.1,City Bell,Local,Transferencia
V005571,02/03/2025,C0692,P0014,3,44440,0.1,City Bell,Local,QR
V005571,02/03/2025,C0692,P0122,2,11730,0,City Bell,Local,Débito
V005571,02/03/2025,C0692,P0067,2,61320,0,City Bell,Local,Transferencia
V005572,26/05/2026,C0847,P0186,1,10050,0,City Bell,Local,Débito
V005573,05/04/2025,C1724,P0004,1,25990,0,City Bell,Local,Débito
V005573,05/04/2025,C1724,P0117,1,8240,0.1,City Bell,Local,Crédito
V005573,,C1724,P0017,2,33270,0,City Bell,Local,Débito
V005573,05/04/2025,C1724,P0026,3,13000,0,City Bell,Local,Efectivo
V005574,12/06/2025,C0966,P0021,1,48390,0,Los Hornos,Local,QR
V005574,12/06/2025,C0966,P0025,2,33070,0.05,Los Hornos,Local,Efectivo
V005575,10/05/2025,C1657,P0130,1,9780,0,Centro,Local,Efectivo
V005576,24/08/2025,C1560,P0029,1,40210,0.2,City Bell,Local,QR
V005576,24/08/2025,C1560,P0045,1,62080,0,City Bell,Local,Crédito
V005577,03/04/2026,C1393,P0045,3,59740,0,Los Hornos,Local,QR
V005577,03/04/2026,C1393,P0130,1,10710,0,Los Hornos,Local,QR
V005578,23/10/2025,C1946,P0029,1,42870,0.1,Ecommerce,Online,Crédito
V005578,23/10/2025,C1946,P0180,1,38830,0,Ecommerce,Online,Crédito
V005578,23/10/2025,C1946,P0092,3,3310,0,Ecommerce,Online,Transferencia
V005579,08/06/2025,C0294,P0039,3,68980,0,Los Hornos,Local,Efectivo
V005579,08/06/2025,C0294,P0036,1,46460,0,Los Hornos,Local,Efectivo
V005579,08/06/2025,C0294,P0199,1,22650,0.1,Los Hornos,Local,Efectivo
V005579,08/06/2025,C0294,P0018,1,13670,0.1,Los Hornos,Local,Efectivo
V005580,28/02/2026,C0254,P0015,1,41040,0.05,Los Hornos,Local,Efectivo
V005580,28/02/2026,C0254,P0148,1,42720,0,Los Hornos,Local,Transferencia
V005581,16/06/2026,C1605,P0109,1,17090,0.1,City Bell,Local,QR
V005581,16/06/2026,C1605,P0091,1,7950,0,City Bell,Local,Débito
V005581,16/06/2026,C1605,P0004,2,27050,0.1,City Bell,Local,QR
V005581,16/06/2026,C1605,P0153,1,34170,0,City Bell,Local,Transferencia
V005582,17/06/2026,C1872,P0157,1,31730,0,City Bell,Local,Efectivo
V005582,17/06/2026,C1872,P0193,1,29500,0.05,City Bell,Local,Transferencia
V005582,17/06/2026,C1872,P0064,1,33440,0,City Bell,Local,Débito
V005582,17/06/2026,C1872,P0099,1,7250,0.15,City Bell,Local,Transferencia
V005583,15/04/2026,C0761,P0142,2,61720,0,Centro,Local,Transferencia
V005583,15/04/2026,C0761,P0027,1,22420,0.15,Centro,Local,Efectivo
V005583,15/04/2026,C0761,P0090,2,9700,0,Centro,Local,QR
V005584,07/08/2025,,P0175,1,54060,0.05,Centro,Local,Débito
V005585,13/02/2025,C0173,P0117,1,9300,0,City Bell,Local,Crédito
V005585,13/02/2025,C0173,P0181,3,31230,0,City Bell,Local,Débito
V005585,13/02/2025,C0173,P0150,2,33540,0,City Bell,Local,Efectivo
V005586,10/08/2025,C0777,P0002,1,7790,0.2,Centro,Local,Débito
V005586,10/08/2025,C0777,P0051,1,22000,0,Centro,Local,QR
V005586,10/08/2025,C0777,P0098,2,7370,0,Centro,Local,Efectivo
V005587,25/01/2026,C0921,P0118,2,11690,0,Ecommerce,Online,Mercado Pago
V005587,25/01/2026,C0921,P0001,1,24820,0,Ecommerce,Online,Transferencia
V005587,25/01/2026,C0921,P0127,1,13460,0,Ecommerce,Online,Crédito
V005587,25/01/2026,C0921,P0187,1,22240,0.2,Ecommerce,Online,Crédito
V005588,22/05/2026,C0528,P0038,1,12690,0,Los Hornos,Local,Transferencia
V005588,22/05/2026,C0528,P0003,2,25690,0,Los Hornos,Local,Crédito
V005588,22/05/2026,C0528,P0143,2,83410,0,Los Hornos,Local,Crédito
V005588,22/05/2026,C0528,P0018,1,13870,0,Los Hornos,Local,Crédito
V005589,23/10/2025,C1923,P0002,1,6890,0.15,Centro,Local,Débito
V005589,23/10/2025,C1923,P0135,3,5140,0.1,Centro,Local,Efectivo
V005589,23/10/2025,C1923,P0069,1,66430,0,Centro,Local,Débito
V005589,23/10/2025,C1923,P0199,3,22710,0,Centro,Local,Transferencia
V005590,27/12/2025,C1323,P0001,1,23950,0,Ecommerce,Online,Transferencia
V005591,22/08/2026,C0398,P0003,2,26460,0,Los Hornos,Local,Efectivo
V005591,22/08/2026,C0398,P0072,2,6010,0.1,Los Hornos,Local,Crédito
V005591,22/08/2026,C0398,P0150,1,36790,0,Los Hornos,Local,Efectivo
V005592,14/08/2026,C1758,P0069,1,66770,0.05,Ecommerce,Online,Débito
V005592,14/08/2026,C1758,P0076,4,51870,0.05,Ecommerce,Online,Crédito
V005593,19/03/2026,,P0001,1,22250,0,Los Hornos,Local,Crédito
V005593,19/03/2026,,P0151,3,79780,0,Los Hornos,Local,Crédito
V005593,19/03/2026,,P0038,2,12550,0.1,Los Hornos,Local,Efectivo
V005594,28/04/2026,C0039,P0002,1,7180,0.05,Los Hornos,Local,Transferencia
V005595,29/08/2025,C1845,P0040,1,20010,0.05,Centro,Local,Transferencia
V005595,29/08/2025,C1845,P0095,4,8050,0,Centro,Local,Efectivo
V005595,29/08/2025,C1845,P0001,2,24910,0,Centro,Local,QR
V005596,11/03/2026,C0643,P0063,1,14240,0,Los Hornos,Local,Crédito
V005596,11/03/2026,C0643,P0095,1,7960,0,Los Hornos,Local,Débito
V005596,11/03/2026,C0643,P0119,4,6520,0,Los Hornos,Local,Transferencia
V005597,07/12/2025,C0104,P0001,1,23740,0.05,City Bell,Local,Crédito
V005597,07/12/2025,C0104,P0009,2,8850,0,City Bell,Local,QR
V005597,07/12/2025,C0104,P0159,1,63400,0.2,City Bell,Local,Débito
V005598,17/01/2026,,P0067,2,63800,0,Los Hornos,Local,Débito
V005598,17/01/2026,,P0007,1,18100,0.05,Los Hornos,Local,Transferencia
V005598,17/01/2026,,P0013,1,55220,0,Los Hornos,Local,QR
V005598,17/01/2026,,P0017,1,30990,0.05,Los Hornos,Local,Débito
V005599,22/04/2025,C1690,P0118,2,11120,0.2,City Bell,Local,Débito
V005600,11/03/2026,C0039,P0010,3,4800,0.05,Los Hornos,Local,Transferencia
V005601,23/02/2026,C1182,P0149,1,65690,0,Ecommerce,Online,Transferencia
V005601,23/02/2026,C1182,P0052,1,4440,0,Ecommerce,Online,Crédito
V005602,04/03/2026,C0293,P0143,1,84070,0.1,Los Hornos,Local,Débito
V005602,04/03/2026,C0293,P0006,1,53230,0,Los Hornos,Local,Efectivo
V005603,27/10/2025,C0814,P0022,1,6790,0.1,Centro,Local,Crédito
V005603,27/10/2025,C0814,P0119,1,6510,0,Centro,Local,QR
V005603,27/10/2025,C0814,P0055,1,33500,0.1,Centro,Local,Transferencia
V005603,27/10/2025,C0814,P0184,3,39190,0,Centro,Local,Crédito
V005604,06/08/2026,C1391,P0121,1,15360,0,Centro,Local,Efectivo
V005604,06/08/2026,C1391,P0027,1,20820,0.15,Centro,Local,Crédito
V005605,07/08/2025,C0529,P0008,1,47150,0,Centro,Local,Efectivo
V005605,07/08/2025,C0529,P0134,2,3910,0.05,Centro,Local,Crédito
V005605,07/08/2025,C0529,P0013,1,53450,0.2,Centro,Local,Débito
V005605,07/08/2025,C0529,P0169,1,55720,0,Centro,Local,QR
V005606,18/07/2025,C1325,P0048,3,48360,0.05,Los Hornos,Local,Transferencia
V005606,18/07/2025,C1325,P0047,1,38200,0,Los Hornos,Local,QR
V005606,18/07/2025,C1325,P0001,1,25090,0,Los Hornos,Local,QR
V005606,18/07/2025,C1325,P0002,2,7400,0,Los Hornos,Local,Transferencia
V005607,07/01/2026,,P0005,2,22070,0,Los Hornos,Local,Transferencia
V005607,07/01/2026,,P0134,2,4230,0.05,Los Hornos,Local,Crédito
V005607,07/01/2026,,P0181,1,31060,0,Los Hornos,Local,Débito
V005608,09/07/2026,C1326,P0098,1,7240,0,Los Hornos,Local,Transferencia
V005609,19/03/2026,C0643,P0045,4,62310,0,Centro,Local,QR
V005609,19/03/2026,C0643,P0117,1,9290,0.05,Centro,Local,Transferencia
V005609,19/03/2026,C0643,P0096,1,9390,0,Centro,Local,Transferencia
V005609,19/03/2026,C0643,P0148,3,39510,0,Centro,Local,Transferencia
V005610,04/12/2025,C0312,P0198,3,9650,0,Centro,Local,QR
V005611,29/07/2025,C0406,P0021,3,46320,0,Ecommerce,Online,Transferencia
V005612,31/03/2026,C0658,P0184,1,39140,0,Centro,Local,Efectivo
V005612,31/03/2026,C0658,P0086,2,9810,0,Centro,Local,Transferencia
V005612,31/03/2026,C0658,P0151,1,79330,0,Centro,Local,QR
V005612,31/03/2026,C0658,P0108,3,3510,0,Centro,Local,Efectivo
V005613,27/08/2026,C1071,P0200,1,13120,0,Ecommerce,Online,Transferencia
V005613,27/08/2026,C1071,P0077,2,59700,0,Ecommerce,Online,Crédito
V005613,27/08/2026,C1071,P0102,1,4390,0.1,Ecommerce,Online,Débito
V005613,27/08/2026,C1071,P0035,2,8550,0.2,Ecommerce,Online,Débito
V005614,15/01/2026,,P0010,2,4310,0.15,Los Hornos,Local,QR
V005615,02/07/2025,C1506,P0032,1,29860,0,Ecommerce,Online,Transferencia
V005615,02/07/2025,C1506,P0173,4,21150,0,Ecommerce,Online,Crédito
V005616,09/06/2025,C0774,P0074,1,27810,0,City Bell,Local,Crédito
V005616,09/06/2025,C0774,P0164,2,17740,0,City Bell,Local,Transferencia
V005616,09/06/2025,C0774,P0004,4,25480,0.05,City Bell,Local,Transferencia
V005617,22/02/2026,C1084,P0114,2,8500,0,Los Hornos,Local,Débito
V005617,22/02/2026,C1084,P0098,1,7350,0.05,Los Hornos,Local,Crédito
V005617,22/02/2026,C1084,P0050,3,36400,0,Los Hornos,Local,Crédito
V005618,07/06/2026,C1778,P0001,3,25340,0.05,Centro,Local,Transferencia
V005618,07/06/2026,C1778,P0010,1,4600,0,Centro,Local,Efectivo
V005618,07/06/2026,C1778,P0064,1,32090,0.05,Centro,Local,Efectivo
V005618,07/06/2026,C1778,P0122,3,11720,0.05,Centro,Local,QR
V005619,09/06/2025,C1106,P0055,3,35810,0.05,Ecommerce,Online,Débito
V005619,09/06/2025,C1106,P0058,1,15720,0,Ecommerce,Online,Débito
V005620,09/07/2025,C1930,P0137,1,49050,0.05,Centro,Local,Transferencia
V005621,18/11/2025,C1307,P0015,1,40110,0.1,Ecommerce,Online,Débito
V005621,18/11/2025,C1307,P0033,1,47330,0,Ecommerce,Online,Crédito
V005621,18/11/2025,C1307,P0026,2,12750,0.05,Ecommerce,Online,Mercado Pago
V005621,18/11/2025,C1307,P0002,1,7090,0.1,Ecommerce,Online,Mercado Pago
V005622,08/07/2026,C0036,P0060,1,61460,0,Centro,Local,QR
V005622,08/07/2026,C0036,P0003,2,25510,0,Centro,Local,Crédito
V005622,08/07/2026,C0036,P0087,2,4230,0,Centro,Local,Débito
V005623,15/03/2025,C1066,P0091,2,8530,0,Los Hornos,Local,QR
V005623,15/03/2025,C1066,P0007,1,18510,0,Los Hornos,Local,Débito
V005623,15/03/2025,C1066,P0006,1,47130,0.2,Los Hornos,Local,Efectivo
V005624,09/09/2025,C0464,P0012,1,23540,0,City Bell,Local,Efectivo
V005625,09/12/2025,C1780,P0013,1,58460,0.2,City Bell,Local,QR
V005625,09/12/2025,C1780,P0023,2,56730,0,City Bell,Local,Transferencia
V005625,09/12/2025,C1780,P0009,1,8530,0,City Bell,Local,Efectivo
V005626,03/02/2025,C1617,P0021,1,51020,0,Centro,Local,Transferencia
V005627,20/10/2025,C0323,P0048,1,49380,0,City Bell,Local,Efectivo
V005627,20/10/2025,C0323,P0181,1,29470,0,City Bell,Local,Efectivo
V005628,14/08/2025,C0885,P0031,1,34620,0.1,City Bell,Local,Débito
V005628,14/08/2025,C0885,P0061,2,46050,0,City Bell,Local,Débito
V005628,14/08/2025,C0885,P0188,1,13860,0.15,City Bell,Local,Efectivo
V005628,14/08/2025,C0885,P0147,1,50620,0,City Bell,Local,QR
V005629,29/01/2026,C1747,P0096,1,9630,0.15,Los Hornos,Local,Crédito
V005629,29/01/2026,C1747,P0019,1,12190,0,Los Hornos,Local,Efectivo
V005629,29/01/2026,C1747,P0033,4,49030,0.05,Los Hornos,Local,Débito
V005630,12/07/2025,C0171,P0197,1,7770,0,Centro,Local,QR
V005630,12/07/2025,C0171,P0022,1,6890,0.2,Centro,Local,Débito
V005631,22/06/2026,C1678,P0112,1,14150,0,City Bell,Local,Débito
V005631,22/06/2026,C1678,P0150,1,37360,0,City Bell,Local,Efectivo
V005631,22/06/2026,C1678,P0041,2,50050,0.1,City Bell,Local,Crédito
V005632,11/07/2026,C1326,P0102,1,4420,0.2,Ecommerce,Online,Crédito
V005632,11/07/2026,C1326,P0081,1,9880,0,Ecommerce,Online,Transferencia
V005633,04/01/2025,,P0153,2,35130,0,Centro,Local,Transferencia
V005633,04/01/2025,,P0012,1,22760,0,Centro,Local,QR
V005633,04/01/2025,,P0158,1,70410,0,Centro,Local,Efectivo
V005634,18/01/2026,C0353,P0067,2,60250,0.05,City Bell,Local,Transferencia
V005635,04/08/2025,C0286,P0055,1,33220,0.1,City Bell,Local,Crédito
V005635,04/08/2025,C0286,P0090,2,10050,0.05,City Bell,Local,Efectivo
V005636,10/10/2025,C0631,P0064,3,33480,0,Los Hornos,Local,QR
V005636,10/10/2025,C0631,P0158,1,68660,0,Los Hornos,Local,Crédito
V005637,26/03/2026,C0085,P0002,2,7160,0.15,Ecommerce,Online,Transferencia
V005638,26/04/2026,,P0006,1,53380,0,Ecommerce,Online,Mercado Pago
V005638,26/04/2026,,P0057,3,20250,0.15,Ecommerce,Online,Crédito
V005638,26/04/2026,,P0043,2,40070,0.1,Ecommerce,Online,Mercado Pago
V005639,15/08/2025,C1144,P0057,1,22480,0,Ecommerce,Online,Transferencia
V005640,12/04/2026,C1294,P0003,1,23900,0,Centro,Local,Transferencia
V005640,12/04/2026,C1294,P0004,1,26100,0.1,Centro,Local,Crédito
V005640,12/04/2026,C1294,P0001,1,22500,0.1,Centro,Local,Transferencia
V005641,10/03/2025,C0854,P0063,1,14280,0.1,Centro,Local,Transferencia
V005642,23/05/2026,C1137,P0115,1,15550,0,Centro,Local,Transferencia
V005642,23/05/2026,C1137,P0033,1,51790,0,Centro,Local,Efectivo
V005642,23/05/2026,C1137,P0069,1,68230,0.15,Centro,Local,Crédito
V005643,22/03/2025,C1247,P0177,1,21290,0,Ecommerce,Online,Débito
V005643,22/03/2025,C1247,P0011,1,32730,0,Ecommerce,Online,Mercado Pago
V005643,22/03/2025,C1247,P0077,2,61120,0,Ecommerce,Online,Mercado Pago
V005643,22/03/2025,C1247,P0114,1,8760,0,Ecommerce,Online,Crédito
V005644,19/02/2025,C1581,P0135,1,4640,0.1,Centro,Local,Débito
V005644,19/02/2025,C1581,P0019,1,12400,0.1,Centro,Local,Débito
V005645,06/08/2026,C0306,P0112,1,12990,0.1,Ecommerce,Online,Débito
V005645,06/08/2026,C0306,P0031,1,36250,0.15,Ecommerce,Online,Transferencia
V005646,14/06/2026,C1408,P0160,1,48960,0.05,Centro,Local,Crédito
V005646,14/06/2026,C1408,P0118,1,10970,0,Centro,Local,Crédito
V005647,11/06/2025,C1269,P0086,1,10020,0,City Bell,Local,QR
V005648,01/04/2025,,P0001,1,23800,0.1,Centro,Local,Crédito
V005648,01/04/2025,,P0088,2,10400,0,Centro,Local,Efectivo
V005648,01/04/2025,,P0009,1,8500,0.2,Centro,Local,Crédito
V005648,01/04/2025,,P0015,1,37120,0.1,Centro,Local,Transferencia
V005649,05/06/2025,C0848,P0095,1,7930,0,Centro,Local,Débito
V005650,06/04/2026,C1898,P0181,1,32430,0,Centro,Local,Débito
V005650,06/04/2026,C1898,P0118,1,10990,0,Centro,Local,Transferencia
V005650,06/04/2026,C1898,P0062,1,29210,0.2,Centro,Local,Transferencia
V005651,03/02/2025,C1160,P0051,2,24570,0.1,Ecommerce,Online,Crédito
V005651,03/02/2025,C1160,P0020,1,49300,0.05,Ecommerce,Online,Mercado Pago
V005651,03/02/2025,C1160,P0012,1,23420,0,Ecommerce,Online,Débito
V005652,09/07/2025,C1316,P0027,2,22390,0.1,Centro,Local,Transferencia
V005652,09/07/2025,C1316,P0008,2,46150,0,Centro,Local,Débito
V005652,09/07/2025,C1316,P0184,3,39640,0,Centro,Local,Débito
V005652,09/07/2025,C1316,P0067,1,63240,0.15,Centro,Local,Crédito
V005653,14/11/2025,C1904,P0085,1,3560,0,Ecommerce,Online,Débito
V005653,14/11/2025,C1904,P0033,1,52290,0,Ecommerce,Online,Débito
V005653,14/11/2025,C1904,P0001,1,22690,0.1,Ecommerce,Online,Mercado Pago
V005653,14/11/2025,C1904,P0112,1,14360,0.05,Ecommerce,Online,Crédito
V005654,14/05/2026,C0190,P0062,2,28400,0,Los Hornos,Local,Débito
V005654,14/05/2026,C0190,P0047,1,37970,0,Los Hornos,Local,Efectivo
V005655,05/05/2025,C1858,P0047,1,38410,0,Los Hornos,Local,Efectivo
V005655,05/05/2025,C1858,P0020,1,50800,0,Los Hornos,Local,Débito
V005656,01/11/2025,C0819,P0019,1,12750,0,Los Hornos,Local,Transferencia
V005656,01/11/2025,C0819,P0197,1,7480,0.05,Los Hornos,Local,Crédito
V005657,28/08/2026,,P0057,1,22570,0.2,Ecommerce,Online,Crédito
V005657,28/08/2026,,P0006,2,53170,0,Ecommerce,Online,Mercado Pago
V005658,17/08/2025,C1066,P0047,1,35840,0,Ecommerce,Online,Débito
V005658,17/08/2025,C1066,P0171,1,49550,0,Ecommerce,Online,Transferencia
V005659,15/02/2026,C1934,P0085,1,3320,0,Centro,Local,QR
V005660,22/08/2026,C0154,P0022,2,6080,0,Centro,Local,Débito
V005660,22/08/2026,C0154,P0151,1,82770,0,Centro,Local,Efectivo
V005660,22/08/2026,C0154,P0158,2,77550,0,Centro,Local,Efectivo
V005661,29/11/2025,C0952,P0181,2,29500,0,Los Hornos,Local,Crédito
V005661,29/11/2025,C0952,P0152,2,56640,0.15,Los Hornos,Local,QR
V005661,29/11/2025,C0952,P0022,1,6950,0.1,Los Hornos,Local,Efectivo
V005662,22/05/2026,,P0028,2,33870,0,City Bell,Local,Crédito
V005662,22/05/2026,,P0175,1,50510,0.05,City Bell,Local,QR
V005663,09/03/2025,C0952,P0003,3,26200,0,Ecommerce,Online,Crédito
V005663,09/03/2025,C0952,P0042,1,36650,0,Ecommerce,Online,Mercado Pago
V005664,22/02/2026,,P0040,4,19260,0,Ecommerce,Online,Débito
V005664,22/02/2026,,P0086,1,10320,0,Ecommerce,Online,Mercado Pago
V005664,22/02/2026,,P0056,1,67240,0.2,Ecommerce,Online,Mercado Pago
V005664,22/02/2026,,P0125,1,5800,0.1,Ecommerce,Online,Débito
V005665,30/04/2025,C0717,P0046,1,39310,0,Centro,Local,Efectivo
V005665,30/04/2025,C0717,P0074,1,29370,0,Centro,Local,Débito
V005666,03/01/2026,C0453,P0124,1,4150,0,Ecommerce,Online,Crédito
V005667,23/02/2025,,P0138,1,4970,0,City Bell,Local,QR
V005667,23/02/2025,,P0087,1,4270,0.05,City Bell,Local,Efectivo
V005668,21/12/2025,C1017,P0112,1,13770,0,Ecommerce,Online,Transferencia
V005669,22/10/2025,C0163,P0001,1,25000,0.2,Centro,Local,Débito
V005669,22/10/2025,C0163,P0012,2,21420,0.05,Centro,Local,Efectivo
V005670,15/11/2025,,P0011,3,33000,0.05,Los Hornos,Local,Transferencia
V005670,15/11/2025,,P0010,1,4850,0.05,Los Hornos,Local,Débito
V005670,15/11/2025,,P0145,1,59400,0.1,Los Hornos,Local,Transferencia
V005670,15/11/2025,,P0018,1,13120,0,Los Hornos,Local,Débito
V005671,09/02/2025,,P0002,1,7560,0,Los Hornos,Local,Débito
V005672,13/09/2025,C0844,P0028,1,30330,0.05,Ecommerce,Online,Mercado Pago
V005672,13/09/2025,C0844,P0063,1,13150,0,Ecommerce,Online,Mercado Pago
V005672,13/09/2025,C0844,P0038,2,11310,0,Ecommerce,Online,Transferencia
V005673,26/09/2025,C0145,P0022,2,6200,0,Centro,Local,Transferencia
V005673,26/09/2025,C0145,P0050,2,35610,0,Centro,Local,Crédito
V005674,01/11/2025,C0259,P0043,2,35850,0.1,Los Hornos,Local,Crédito
V005674,01/11/2025,C0259,P0165,1,86020,0.05,Los Hornos,Local,Efectivo
V005675,16/03/2025,C1919,P0006,1,49880,0,City Bell,Local,Efectivo
V005675,16/03/2025,C1919,P0002,1,7170,0,City Bell,Local,Crédito
V005675,16/03/2025,C1919,P0178,1,36230,0,City Bell,Local,Transferencia
V005676,10/02/2025,C0738,P0029,1,43610,0,Centro,Local,QR
V005676,10/02/2025,C0738,P0102,1,4850,0.1,Centro,Local,Efectivo
V005676,10/02/2025,C0738,P0006,1,52430,0.15,Centro,Local,QR
V005677,24/09/2025,C0065,P0134,1,4250,0.2,Centro,Local,Crédito
V005677,24/09/2025,C0065,P0030,1,21090,0,Centro,Local,Transferencia
V005678,11/01/2026,C0306,P0030,1,21080,0,City Bell,Local,Crédito
V005678,11/01/2026,C0306,P0058,1,16400,0,City Bell,Local,Crédito
V005678,11/01/2026,C0306,P0063,1,13150,0.1,City Bell,Local,Efectivo
V005679,14/01/2025,C0705,P0063,1,15040,0,Centro,Local,Transferencia
V005679,14/01/2025,C0705,P0080,4,24210,0.1,Centro,Local,QR
V005679,14/01/2025,C0705,P0132,1,17780,0,Centro,Local,Efectivo
V005679,14/01/2025,C0705,P0106,2,4920,0,Centro,Local,Efectivo
V005680,27/06/2025,C0874,P0049,2,63180,0,Ecommerce,Online,Transferencia
V005680,27/06/2025,C0874,P0051,1,25170,0,Ecommerce,Online,Crédito
V005680,27/06/2025,C0874,P0164,1,16820,0.15,Ecommerce,Online,Mercado Pago
V005681,16/03/2026,,P0147,3,54300,0,Centro,Local,Crédito
V005682,05/07/2025,C1485,P0097,1,9870,0,Centro,Local,Débito
V005682,05/07/2025,C1485,P0096,1,8770,0,Centro,Local,Transferencia
V005682,05/07/2025,C1485,P0132,2,19450,0,Centro,Local,Crédito
V005683,22/05/2026,,P0025,2,34730,0,Los Hornos,Local,Débito
V005683,22/05/2026,,P0021,4,49860,0,Los Hornos,Local,Débito
V005684,27/07/2025,C1997,P0046,4,37950,0,Los Hornos,Local,Efectivo
V005684,27/07/2025,C1997,P0138,1,5010,0,Los Hornos,Local,Débito
V005685,29/12/2025,C0784,P0184,1,38770,0,Centro,Local,Crédito
V005685,29/12/2025,C0784,P0074,1,28250,0.15,Centro,Local,Débito
V005685,29/12/2025,C0784,P0002,2,7380,0.1,Centro,Local,QR
V005685,29/12/2025,C0784,P0026,1,12690,0.05,Centro,Local,Transferencia
V005686,25/05/2025,C1357,P0016,1,68350,0.05,City Bell,Local,Efectivo
V005686,25/05/2025,C1357,P0179,1,24760,0,City Bell,Local,Crédito
V005686,25/05/2025,C1357,P0001,2,23980,0.1,City Bell,Local,Transferencia
V005687,08/04/2026,C0924,P0040,1,21410,0.1,City Bell,Local,Transferencia
V005687,08/04/2026,C0924,P0004,2,26970,0.05,City Bell,Local,Débito
V005687,08/04/2026,C0924,P0086,2,9040,0.05,City Bell,Local,Débito
V005688,02/05/2025,C0771,P0022,1,6490,0.1,Ecommerce,Online,Mercado Pago
